Wed Jun 14 08:22:50 2023

        Time,      Tsample,     Integral,       Moment,            M,      M(Mass), Tsample(Aver),            H
           s,            K,           Vs,          emu,     emu/cm^3,        emu/g,            K,            T

         6:0          6:0          6:0          6:0          6:0          6:0          6:0          6:0 
4.223232E+03 2.002000E+02 5.924328E-05 2.794148E-01 5.944996E-03 5.944996E+00 2.002000E+02 1.000000E-02 
4.229643E+03 2.000000E+02 5.903316E-05 2.784238E-01 5.923911E-03 5.923911E+00 2.000000E+02 1.000000E-02 
4.236041E+03 1.997900E+02 5.912299E-05 2.788475E-01 5.932925E-03 5.932925E+00 1.997900E+02 1.000000E-02 
4.242490E+03 1.996100E+02 5.930012E-05 2.796829E-01 5.950699E-03 5.950699E+00 1.996100E+02 1.000000E-02 
4.249322E+03 1.993700E+02 5.887593E-05 2.776822E-01 5.908133E-03 5.908133E+00 1.993700E+02 1.000000E-02 
4.255322E+03 1.993100E+02 5.947247E-05 2.804958E-01 5.967995E-03 5.967995E+00 1.993100E+02 1.000000E-02 
4.262119E+03 1.991400E+02 5.915986E-05 2.790214E-01 5.936625E-03 5.936625E+00 1.991400E+02 1.000000E-02 
4.268549E+03 1.988600E+02 5.913513E-05 2.789047E-01 5.934143E-03 5.934143E+00 1.988600E+02 1.000000E-02 
4.274959E+03 1.987000E+02 5.857600E-05 2.762677E-01 5.878035E-03 5.878035E+00 1.987000E+02 1.000000E-02 
4.281311E+03 1.985400E+02 5.914055E-05 2.789303E-01 5.934687E-03 5.934687E+00 1.985400E+02 1.000000E-02 
4.287650E+03 1.982500E+02 5.929602E-05 2.796636E-01 5.950289E-03 5.950289E+00 1.982500E+02 1.000000E-02 
4.293721E+03 1.981200E+02 5.881232E-05 2.773822E-01 5.901749E-03 5.901749E+00 1.981200E+02 1.000000E-02 
4.300061E+03 1.979400E+02 5.923560E-05 2.793786E-01 5.944225E-03 5.944225E+00 1.979400E+02 1.000000E-02 
4.306412E+03 1.977800E+02 5.931666E-05 2.797609E-01 5.952360E-03 5.952360E+00 1.977800E+02 1.000000E-02 
4.312822E+03 1.976100E+02 5.922440E-05 2.793258E-01 5.943101E-03 5.943101E+00 1.976100E+02 1.000000E-02 
4.319232E+03 1.973600E+02 5.897227E-05 2.781366E-01 5.917800E-03 5.917800E+00 1.973600E+02 1.000000E-02 
4.325662E+03 1.970900E+02 5.948808E-05 2.805694E-01 5.969561E-03 5.969561E+00 1.970900E+02 1.000000E-02 
4.332119E+03 1.970000E+02 5.886621E-05 2.776364E-01 5.907157E-03 5.907157E+00 1.970000E+02 1.000000E-02 
4.338830E+03 1.967200E+02 5.870075E-05 2.768560E-01 5.890554E-03 5.890554E+00 1.967200E+02 1.000000E-02 
4.345381E+03 1.966200E+02 5.916716E-05 2.790558E-01 5.937357E-03 5.937357E+00 1.966200E+02 1.000000E-02 
4.351771E+03 1.965000E+02 5.906680E-05 2.785824E-01 5.927286E-03 5.927286E+00 1.965000E+02 1.000000E-02 
4.358162E+03 1.962800E+02 5.911224E-05 2.787968E-01 5.931846E-03 5.931846E+00 1.962800E+02 1.000000E-02 
4.364572E+03 1.961100E+02 5.893729E-05 2.779716E-01 5.914290E-03 5.914290E+00 1.961100E+02 1.000000E-02 
4.371279E+03 1.959200E+02 5.901280E-05 2.783278E-01 5.921867E-03 5.921867E+00 1.959200E+02 1.000000E-02 
4.377881E+03 1.957500E+02 5.938883E-05 2.801013E-01 5.959602E-03 5.959602E+00 1.957500E+02 1.000000E-02 
4.384279E+03 1.955000E+02 5.935042E-05 2.799201E-01 5.955747E-03 5.955747E+00 1.955000E+02 1.000000E-02 
4.390670E+03 1.953300E+02 5.874973E-05 2.770870E-01 5.895468E-03 5.895468E+00 1.953300E+02 1.000000E-02 
4.397061E+03 1.951200E+02 5.935422E-05 2.799380E-01 5.956129E-03 5.956129E+00 1.951200E+02 1.000000E-02 
4.403471E+03 1.950200E+02 5.904486E-05 2.784790E-01 5.925084E-03 5.925084E+00 1.950200E+02 1.000000E-02 
4.409549E+03 1.948800E+02 5.898753E-05 2.782086E-01 5.919332E-03 5.919332E+00 1.948800E+02 1.000000E-02 
4.416021E+03 1.946800E+02 5.930341E-05 2.796984E-01 5.951029E-03 5.951029E+00 1.946800E+02 1.000000E-02 
4.422420E+03 1.945100E+02 5.919093E-05 2.791679E-01 5.939743E-03 5.939743E+00 1.945100E+02 1.000000E-02 
4.428822E+03 1.942100E+02 5.905943E-05 2.785477E-01 5.926547E-03 5.926547E+00 1.942100E+02 1.000000E-02 
4.435201E+03 1.939900E+02 5.920965E-05 2.792562E-01 5.941621E-03 5.941621E+00 1.939900E+02 1.000000E-02 
4.441600E+03 1.938700E+02 5.862064E-05 2.764782E-01 5.882515E-03 5.882515E+00 1.938700E+02 1.000000E-02 
4.448041E+03 1.936800E+02 5.875902E-05 2.771308E-01 5.896401E-03 5.896401E+00 1.936800E+02 1.000000E-02 
4.454432E+03 1.935000E+02 5.912995E-05 2.788803E-01 5.933624E-03 5.933624E+00 1.935000E+02 1.000000E-02 
4.460752E+03 1.933600E+02 5.931088E-05 2.797336E-01 5.951779E-03 5.951779E+00 1.933600E+02 1.000000E-02 
4.467162E+03 1.932300E+02 5.836341E-05 2.752650E-01 5.856702E-03 5.856702E+00 1.932300E+02 1.000000E-02 
4.473260E+03 1.929700E+02 5.893447E-05 2.779583E-01 5.914007E-03 5.914007E+00 1.929700E+02 1.000000E-02 
4.479771E+03 1.928800E+02 5.926162E-05 2.795013E-01 5.946836E-03 5.946836E+00 1.928800E+02 1.000000E-02 
4.486182E+03 1.926700E+02 5.891857E-05 2.778834E-01 5.912412E-03 5.912412E+00 1.926700E+02 1.000000E-02 
4.492881E+03 1.924700E+02 5.915063E-05 2.789778E-01 5.935698E-03 5.935698E+00 1.924700E+02 1.000000E-02 
4.499471E+03 1.922700E+02 5.939526E-05 2.801316E-01 5.960247E-03 5.960247E+00 1.922700E+02 1.000000E-02 
4.505932E+03 1.921600E+02 5.877772E-05 2.772190E-01 5.898278E-03 5.898278E+00 1.921600E+02 1.000000E-02 
4.512510E+03 1.919100E+02 5.898542E-05 2.781986E-01 5.919120E-03 5.919120E+00 1.919100E+02 1.000000E-02 
4.519912E+03 1.918000E+02 5.929489E-05 2.796582E-01 5.950175E-03 5.950175E+00 1.918000E+02 1.000000E-02 
4.526361E+03 1.915300E+02 5.940130E-05 2.801601E-01 5.960853E-03 5.960853E+00 1.915300E+02 1.000000E-02 
4.532322E+03 1.914100E+02 5.908236E-05 2.786558E-01 5.928847E-03 5.928847E+00 1.914100E+02 1.000000E-02 
4.538662E+03 1.912200E+02 5.860973E-05 2.764267E-01 5.881420E-03 5.881420E+00 1.912200E+02 1.000000E-02 
4.545291E+03 1.909800E+02 5.870284E-05 2.768659E-01 5.890764E-03 5.890764E+00 1.909800E+02 1.000000E-02 
4.551689E+03 1.909100E+02 5.902853E-05 2.784019E-01 5.923446E-03 5.923446E+00 1.909100E+02 1.000000E-02 
4.558170E+03 1.907200E+02 5.923419E-05 2.793719E-01 5.944084E-03 5.944084E+00 1.907200E+02 1.000000E-02 
4.564580E+03 1.905800E+02 5.870789E-05 2.768897E-01 5.891270E-03 5.891270E+00 1.905800E+02 1.000000E-02 
4.571182E+03 1.903200E+02 5.905995E-05 2.785501E-01 5.926598E-03 5.926598E+00 1.903200E+02 1.000000E-02 
4.577752E+03 1.902100E+02 5.910334E-05 2.787548E-01 5.930953E-03 5.930953E+00 1.902100E+02 1.000000E-02 
4.584209E+03 1.900400E+02 5.928157E-05 2.795954E-01 5.948838E-03 5.948838E+00 1.900400E+02 1.000000E-02 
4.590619E+03 1.898800E+02 5.941088E-05 2.802053E-01 5.961814E-03 5.961814E+00 1.898800E+02 1.000000E-02 
4.597021E+03 1.896400E+02 5.875734E-05 2.771229E-01 5.896233E-03 5.896233E+00 1.896400E+02 1.000000E-02 
4.603232E+03 1.894700E+02 5.939120E-05 2.801124E-01 5.959839E-03 5.959839E+00 1.894700E+02 1.000000E-02 
4.610111E+03 1.893100E+02 5.856661E-05 2.762233E-01 5.877092E-03 5.877092E+00 1.893100E+02 1.000000E-02 
4.616111E+03 1.891500E+02 5.920056E-05 2.792133E-01 5.940709E-03 5.940709E+00 1.891500E+02 1.000000E-02 
4.622619E+03 1.888900E+02 5.923148E-05 2.793592E-01 5.943812E-03 5.943812E+00 1.888900E+02 1.000000E-02 
4.628920E+03 1.888200E+02 5.894886E-05 2.780262E-01 5.915451E-03 5.915451E+00 1.888200E+02 1.000000E-02 
4.635432E+03 1.886000E+02 5.936995E-05 2.800122E-01 5.957707E-03 5.957707E+00 1.886000E+02 1.000000E-02 
4.641662E+03 1.884800E+02 5.914219E-05 2.789380E-01 5.934851E-03 5.934851E+00 1.884800E+02 1.000000E-02 
4.648150E+03 1.882900E+02 5.887714E-05 2.776880E-01 5.908254E-03 5.908254E+00 1.882900E+02 1.000000E-02 
4.654061E+03 1.882200E+02 5.889037E-05 2.777503E-01 5.909581E-03 5.909581E+00 1.882200E+02 1.000000E-02 
4.660221E+03 1.878700E+02 5.919055E-05 2.791661E-01 5.939704E-03 5.939704E+00 1.878700E+02 1.000000E-02 
4.666291E+03 1.877400E+02 5.902087E-05 2.783658E-01 5.922677E-03 5.922677E+00 1.877400E+02 1.000000E-02 
4.672822E+03 1.876600E+02 5.900267E-05 2.782800E-01 5.920851E-03 5.920851E+00 1.876600E+02 1.000000E-02 
4.679201E+03 1.874300E+02 5.914213E-05 2.789378E-01 5.934846E-03 5.934846E+00 1.874300E+02 1.000000E-02 
4.685650E+03 1.873200E+02 5.888961E-05 2.777468E-01 5.909506E-03 5.909506E+00 1.873200E+02 1.000000E-02 
4.692131E+03 1.870000E+02 5.930620E-05 2.797115E-01 5.951309E-03 5.951309E+00 1.870000E+02 1.000000E-02 
4.698650E+03 1.869200E+02 5.904192E-05 2.784651E-01 5.924790E-03 5.924790E+00 1.869200E+02 1.000000E-02 
4.705111E+03 1.866800E+02 5.919305E-05 2.791779E-01 5.939955E-03 5.939955E+00 1.866800E+02 1.000000E-02 
4.711662E+03 1.866700E+02 5.964279E-05 2.812990E-01 5.985086E-03 5.985086E+00 1.866700E+02 1.000000E-02 
4.718119E+03 1.863000E+02 5.920863E-05 2.792514E-01 5.941518E-03 5.941518E+00 1.863000E+02 1.000000E-02 
4.724529E+03 1.861200E+02 5.848473E-05 2.758372E-01 5.868876E-03 5.868876E+00 1.861200E+02 1.000000E-02 
4.730912E+03 1.861800E+02 5.905395E-05 2.785219E-01 5.925997E-03 5.925997E+00 1.861800E+02 1.000000E-02 
4.737131E+03 1.858000E+02 5.969415E-05 2.815413E-01 5.990240E-03 5.990240E+00 1.858000E+02 1.000000E-02 
4.743471E+03 1.857900E+02 5.869053E-05 2.768078E-01 5.889528E-03 5.889528E+00 1.857900E+02 1.000000E-02 
4.749869E+03 1.856000E+02 5.934349E-05 2.798874E-01 5.955052E-03 5.955052E+00 1.856000E+02 1.000000E-02 
4.756232E+03 1.854100E+02 5.919602E-05 2.791919E-01 5.940253E-03 5.940253E+00 1.854100E+02 1.000000E-02 
4.762721E+03 1.853500E+02 5.849712E-05 2.758956E-01 5.870120E-03 5.870120E+00 1.853500E+02 1.000000E-02 
4.769041E+03 1.850600E+02 5.916761E-05 2.790579E-01 5.937402E-03 5.937402E+00 1.850600E+02 1.000000E-02 
4.775529E+03 1.848500E+02 5.926994E-05 2.795405E-01 5.947671E-03 5.947671E+00 1.848500E+02 1.000000E-02 
4.781912E+03 1.847400E+02 5.904714E-05 2.784897E-01 5.925313E-03 5.925313E+00 1.847400E+02 1.000000E-02 
4.788201E+03 1.845500E+02 5.925193E-05 2.794556E-01 5.945863E-03 5.945863E+00 1.845500E+02 1.000000E-02 
4.794311E+03 1.844500E+02 5.957631E-05 2.809855E-01 5.978415E-03 5.978415E+00 1.844500E+02 1.000000E-02 
4.800850E+03 1.841600E+02 5.899812E-05 2.782585E-01 5.920394E-03 5.920394E+00 1.841600E+02 1.000000E-02 
4.807521E+03 1.839700E+02 5.916859E-05 2.790625E-01 5.937501E-03 5.937501E+00 1.839700E+02 1.000000E-02 
4.814170E+03 1.839800E+02 5.908642E-05 2.786750E-01 5.929255E-03 5.929255E+00 1.839800E+02 1.000000E-02 
4.821412E+03 1.836500E+02 5.955825E-05 2.809003E-01 5.976603E-03 5.976603E+00 1.836500E+02 1.000000E-02 
4.828189E+03 1.833900E+02 5.913328E-05 2.788960E-01 5.933957E-03 5.933957E+00 1.833900E+02 1.000000E-02 
4.834592E+03 1.834100E+02 5.913271E-05 2.788933E-01 5.933900E-03 5.933900E+00 1.834100E+02 1.000000E-02 
4.840990E+03 1.832700E+02 5.931577E-05 2.797567E-01 5.952271E-03 5.952271E+00 1.832700E+02 1.000000E-02 
4.847361E+03 1.830900E+02 5.899745E-05 2.782554E-01 5.920327E-03 5.920327E+00 1.830900E+02 1.000000E-02 
4.853799E+03 1.828600E+02 5.887755E-05 2.776899E-01 5.908295E-03 5.908295E+00 1.828600E+02 1.000000E-02 
4.860189E+03 1.827300E+02 5.913050E-05 2.788829E-01 5.933678E-03 5.933678E+00 1.827300E+02 1.000000E-02 
4.866650E+03 1.825200E+02 5.946362E-05 2.804540E-01 5.967107E-03 5.967107E+00 1.825200E+02 1.000000E-02 
4.873021E+03 1.823600E+02 5.924703E-05 2.794325E-01 5.945372E-03 5.945372E+00 1.823600E+02 1.000000E-02 
4.879400E+03 1.822700E+02 5.904157E-05 2.784635E-01 5.924755E-03 5.924755E+00 1.822700E+02 1.000000E-02 
4.885643E+03 1.820400E+02 5.860023E-05 2.763819E-01 5.880467E-03 5.880467E+00 1.820400E+02 1.000000E-02 
4.891842E+03 1.817500E+02 5.876619E-05 2.771647E-01 5.897120E-03 5.897120E+00 1.817500E+02 1.000000E-02 
4.898393E+03 1.817900E+02 5.885967E-05 2.776056E-01 5.906501E-03 5.906501E+00 1.817900E+02 1.000000E-02 
4.904732E+03 1.815500E+02 5.925303E-05 2.794608E-01 5.945975E-03 5.945975E+00 1.815500E+02 1.000000E-02 
4.911791E+03 1.814400E+02 5.937475E-05 2.800349E-01 5.958189E-03 5.958189E+00 1.814400E+02 1.000000E-02 
4.918342E+03 1.812600E+02 5.923361E-05 2.793692E-01 5.944026E-03 5.944026E+00 1.812600E+02 1.000000E-02 
4.924932E+03 1.810500E+02 5.904770E-05 2.784923E-01 5.925369E-03 5.925369E+00 1.810500E+02 1.000000E-02 
4.931459E+03 1.809700E+02 5.920462E-05 2.792325E-01 5.941116E-03 5.941116E+00 1.809700E+02 1.000000E-02 
4.937893E+03 1.807000E+02 5.915758E-05 2.790106E-01 5.936396E-03 5.936396E+00 1.807000E+02 1.000000E-02 
4.944252E+03 1.806200E+02 5.902889E-05 2.784037E-01 5.923482E-03 5.923482E+00 1.806200E+02 1.000000E-02 
4.950260E+03 1.803900E+02 5.921553E-05 2.792839E-01 5.942211E-03 5.942211E+00 1.803900E+02 1.000000E-02 
4.956799E+03 1.802800E+02 5.916856E-05 2.790624E-01 5.937498E-03 5.937498E+00 1.802800E+02 1.000000E-02 
4.963119E+03 1.802000E+02 5.938999E-05 2.801068E-01 5.959718E-03 5.959718E+00 1.802000E+02 1.000000E-02 
4.969521E+03 1.798500E+02 5.893840E-05 2.779769E-01 5.914402E-03 5.914402E+00 1.798500E+02 1.000000E-02 
4.976021E+03 1.797800E+02 5.907204E-05 2.786072E-01 5.927812E-03 5.927812E+00 1.797800E+02 1.000000E-02 
4.982662E+03 1.797100E+02 5.923046E-05 2.793543E-01 5.943709E-03 5.943709E+00 1.797100E+02 1.000000E-02 
4.988951E+03 1.793700E+02 5.921105E-05 2.792628E-01 5.941761E-03 5.941761E+00 1.793700E+02 1.000000E-02 
4.995893E+03 1.792500E+02 5.946957E-05 2.804821E-01 5.967704E-03 5.967704E+00 1.792500E+02 1.000000E-02 
5.002260E+03 1.791700E+02 5.949116E-05 2.805839E-01 5.969870E-03 5.969870E+00 1.791700E+02 1.000000E-02 
5.008732E+03 1.790000E+02 5.931447E-05 2.797506E-01 5.952140E-03 5.952140E+00 1.790000E+02 1.000000E-02 
5.015010E+03 1.788200E+02 5.922283E-05 2.793183E-01 5.942943E-03 5.942943E+00 1.788200E+02 1.000000E-02 
5.021732E+03 1.786400E+02 5.942654E-05 2.802792E-01 5.963386E-03 5.963386E+00 1.786400E+02 1.000000E-02 
5.028021E+03 1.785500E+02 5.931644E-05 2.797598E-01 5.952337E-03 5.952337E+00 1.785500E+02 1.000000E-02 
5.034541E+03 1.782700E+02 5.941986E-05 2.802476E-01 5.962716E-03 5.962716E+00 1.782700E+02 1.000000E-02 
5.040939E+03 1.781800E+02 5.957945E-05 2.810003E-01 5.978730E-03 5.978730E+00 1.781800E+02 1.000000E-02 
5.047342E+03 1.781000E+02 5.921716E-05 2.792916E-01 5.942375E-03 5.942375E+00 1.781000E+02 1.000000E-02 
5.053752E+03 1.778000E+02 5.920998E-05 2.792578E-01 5.941655E-03 5.941655E+00 1.778000E+02 1.000000E-02 
5.060209E+03 1.777600E+02 5.960031E-05 2.810987E-01 5.980823E-03 5.980823E+00 1.777600E+02 1.000000E-02 
5.066592E+03 1.775100E+02 5.916229E-05 2.790328E-01 5.936869E-03 5.936869E+00 1.775100E+02 1.000000E-02 
5.072951E+03 1.773900E+02 5.909689E-05 2.787244E-01 5.930306E-03 5.930306E+00 1.773900E+02 1.000000E-02 
5.079350E+03 1.772000E+02 5.923989E-05 2.793988E-01 5.944655E-03 5.944655E+00 1.772000E+02 1.000000E-02 
5.085752E+03 1.770400E+02 5.923920E-05 2.793955E-01 5.944586E-03 5.944586E+00 1.770400E+02 1.000000E-02 
5.092271E+03 1.769700E+02 5.907349E-05 2.786140E-01 5.927957E-03 5.927957E+00 1.769700E+02 1.000000E-02 
5.098779E+03 1.767200E+02 5.933756E-05 2.798595E-01 5.954457E-03 5.954457E+00 1.767200E+02 1.000000E-02 
5.105201E+03 1.767000E+02 5.964247E-05 2.812976E-01 5.985054E-03 5.985054E+00 1.767000E+02 1.000000E-02 
5.111592E+03 1.765300E+02 5.921712E-05 2.792914E-01 5.942370E-03 5.942370E+00 1.765300E+02 1.000000E-02 
5.117971E+03 1.762800E+02 5.927980E-05 2.795870E-01 5.948660E-03 5.948660E+00 1.762800E+02 1.000000E-02 
5.124400E+03 1.762400E+02 5.927743E-05 2.795759E-01 5.948423E-03 5.948423E+00 1.762400E+02 1.000000E-02 
5.130799E+03 1.760800E+02 5.905409E-05 2.785225E-01 5.926011E-03 5.926011E+00 1.760800E+02 1.000000E-02 
5.137201E+03 1.758700E+02 5.897605E-05 2.781544E-01 5.918179E-03 5.918179E+00 1.758700E+02 1.000000E-02 
5.143600E+03 1.757300E+02 5.919930E-05 2.792074E-01 5.940582E-03 5.940582E+00 1.757300E+02 1.000000E-02 
5.150049E+03 1.755900E+02 5.924927E-05 2.794431E-01 5.945597E-03 5.945597E+00 1.755900E+02 1.000000E-02 
5.156502E+03 1.752400E+02 5.931523E-05 2.797542E-01 5.952216E-03 5.952216E+00 1.752400E+02 1.000000E-02 
5.162811E+03 1.752200E+02 5.930580E-05 2.797097E-01 5.951269E-03 5.951269E+00 1.752200E+02 1.000000E-02 
5.169201E+03 1.751500E+02 5.858929E-05 2.763303E-01 5.879368E-03 5.879368E+00 1.751500E+02 1.000000E-02 
5.175650E+03 1.749000E+02 5.918350E-05 2.791329E-01 5.938997E-03 5.938997E+00 1.749000E+02 1.000000E-02 
5.182061E+03 1.747500E+02 5.934620E-05 2.799002E-01 5.955323E-03 5.955323E+00 1.747500E+02 1.000000E-02 
5.188381E+03 1.746600E+02 5.913098E-05 2.788851E-01 5.933726E-03 5.933726E+00 1.746600E+02 1.000000E-02 
5.194842E+03 1.744600E+02 5.897348E-05 2.781423E-01 5.917922E-03 5.917922E+00 1.744600E+02 1.000000E-02 
5.201232E+03 1.744000E+02 5.877898E-05 2.772250E-01 5.898403E-03 5.898403E+00 1.744000E+02 1.000000E-02 
5.207631E+03 1.741800E+02 5.928124E-05 2.795938E-01 5.948805E-03 5.948805E+00 1.741800E+02 1.000000E-02 
5.214072E+03 1.740200E+02 5.944212E-05 2.803526E-01 5.964949E-03 5.964949E+00 1.740200E+02 1.000000E-02 
5.220619E+03 1.738700E+02 5.928996E-05 2.796350E-01 5.949680E-03 5.949680E+00 1.738700E+02 1.000000E-02 
5.227061E+03 1.737100E+02 5.929937E-05 2.796794E-01 5.950625E-03 5.950625E+00 1.737100E+02 1.000000E-02 
5.233471E+03 1.734800E+02 5.873299E-05 2.770081E-01 5.893789E-03 5.893789E+00 1.734800E+02 1.000000E-02 
5.239912E+03 1.733600E+02 5.916088E-05 2.790262E-01 5.936727E-03 5.936727E+00 1.733600E+02 1.000000E-02 
5.247049E+03 1.731400E+02 5.948002E-05 2.805313E-01 5.968752E-03 5.968752E+00 1.731400E+02 1.000000E-02 
5.254002E+03 1.729500E+02 5.948803E-05 2.805691E-01 5.969556E-03 5.969556E+00 1.729500E+02 1.000000E-02 
5.260381E+03 1.729400E+02 5.941320E-05 2.802162E-01 5.962047E-03 5.962047E+00 1.729400E+02 1.000000E-02 
5.266771E+03 1.726200E+02 5.939612E-05 2.801357E-01 5.960334E-03 5.960334E+00 1.726200E+02 1.000000E-02 
5.272779E+03 1.726300E+02 5.939160E-05 2.801144E-01 5.959880E-03 5.959880E+00 1.726300E+02 1.000000E-02 
5.279322E+03 1.724800E+02 5.952637E-05 2.807499E-01 5.973403E-03 5.973403E+00 1.724800E+02 1.000000E-02 
5.285740E+03 1.722200E+02 5.884014E-05 2.775134E-01 5.904541E-03 5.904541E+00 1.722200E+02 1.000000E-02 
5.292119E+03 1.721200E+02 5.933961E-05 2.798691E-01 5.954663E-03 5.954663E+00 1.721200E+02 1.000000E-02 
5.298420E+03 1.720300E+02 5.957413E-05 2.809752E-01 5.978197E-03 5.978197E+00 1.720300E+02 1.000000E-02 
5.304939E+03 1.718700E+02 5.909203E-05 2.787014E-01 5.929818E-03 5.929818E+00 1.718700E+02 1.000000E-02 
5.311299E+03 1.716800E+02 5.909512E-05 2.787160E-01 5.930129E-03 5.930129E+00 1.716800E+02 1.000000E-02 
5.317990E+03 1.715100E+02 5.938623E-05 2.800890E-01 5.959340E-03 5.959340E+00 1.715100E+02 1.000000E-02 
5.324412E+03 1.713300E+02 5.853522E-05 2.760753E-01 5.873943E-03 5.873943E+00 1.713300E+02 1.000000E-02 
5.330580E+03 1.713500E+02 5.928263E-05 2.796004E-01 5.948944E-03 5.948944E+00 1.713500E+02 1.000000E-02 
5.336869E+03 1.710300E+02 5.878773E-05 2.772662E-01 5.899282E-03 5.899282E+00 1.710300E+02 1.000000E-02 
5.342842E+03 1.710300E+02 5.952197E-05 2.807292E-01 5.972962E-03 5.972962E+00 1.710300E+02 1.000000E-02 
5.349432E+03 1.708500E+02 5.940653E-05 2.801848E-01 5.961378E-03 5.961378E+00 1.708500E+02 1.000000E-02 
5.355779E+03 1.705700E+02 5.878270E-05 2.772425E-01 5.898777E-03 5.898777E+00 1.705700E+02 1.000000E-02 
5.362260E+03 1.705000E+02 5.912201E-05 2.788428E-01 5.932826E-03 5.932826E+00 1.705000E+02 1.000000E-02 
5.368701E+03 1.702900E+02 5.924629E-05 2.794290E-01 5.945298E-03 5.945298E+00 1.702900E+02 1.000000E-02 
5.375021E+03 1.703200E+02 5.886873E-05 2.776483E-01 5.907410E-03 5.907410E+00 1.703200E+02 1.000000E-02 
5.381432E+03 1.699900E+02 5.928069E-05 2.795912E-01 5.948749E-03 5.948749E+00 1.699900E+02 1.000000E-02 
5.388232E+03 1.699700E+02 5.922891E-05 2.793470E-01 5.943554E-03 5.943554E+00 1.699700E+02 1.000000E-02 
5.395041E+03 1.698100E+02 5.922030E-05 2.793064E-01 5.942690E-03 5.942690E+00 1.698100E+02 1.000000E-02 
5.401490E+03 1.696600E+02 5.948684E-05 2.805635E-01 5.969437E-03 5.969437E+00 1.696600E+02 1.000000E-02 
5.407932E+03 1.694500E+02 5.953976E-05 2.808131E-01 5.974747E-03 5.974747E+00 1.694500E+02 1.000000E-02 
5.414502E+03 1.692300E+02 5.874964E-05 2.770866E-01 5.895459E-03 5.895459E+00 1.692300E+02 1.000000E-02 
5.420939E+03 1.692400E+02 5.952799E-05 2.807576E-01 5.973566E-03 5.973566E+00 1.692400E+02 1.000000E-02 
5.427271E+03 1.689900E+02 5.931327E-05 2.797449E-01 5.952019E-03 5.952019E+00 1.689900E+02 1.000000E-02 
5.433752E+03 1.689700E+02 5.933902E-05 2.798664E-01 5.954603E-03 5.954603E+00 1.689700E+02 1.000000E-02 
5.440150E+03 1.687000E+02 5.921462E-05 2.792796E-01 5.942120E-03 5.942120E+00 1.687000E+02 1.000000E-02 
5.446861E+03 1.686800E+02 5.924479E-05 2.794219E-01 5.945147E-03 5.945147E+00 1.686800E+02 1.000000E-02 
5.454080E+03 1.683600E+02 5.948107E-05 2.805363E-01 5.968858E-03 5.968858E+00 1.683600E+02 1.000000E-02 
5.460830E+03 1.683000E+02 5.934829E-05 2.799101E-01 5.955534E-03 5.955534E+00 1.683000E+02 1.000000E-02 
5.467182E+03 1.681800E+02 5.942973E-05 2.802942E-01 5.963706E-03 5.963706E+00 1.681800E+02 1.000000E-02 
5.473670E+03 1.680400E+02 5.935413E-05 2.799376E-01 5.956119E-03 5.956119E+00 1.680400E+02 1.000000E-02 
5.480279E+03 1.677600E+02 5.926106E-05 2.794986E-01 5.946780E-03 5.946780E+00 1.677600E+02 1.000000E-02 
5.486850E+03 1.677300E+02 5.967432E-05 2.814477E-01 5.988250E-03 5.988250E+00 1.677300E+02 1.000000E-02 
5.493311E+03 1.674500E+02 5.918916E-05 2.791596E-01 5.939565E-03 5.939565E+00 1.674500E+02 1.000000E-02 
5.499721E+03 1.674700E+02 5.908741E-05 2.786797E-01 5.929355E-03 5.929355E+00 1.674700E+02 1.000000E-02 
5.506412E+03 1.672400E+02 5.936807E-05 2.800033E-01 5.957518E-03 5.957518E+00 1.672400E+02 1.000000E-02 
5.512869E+03 1.671700E+02 5.941005E-05 2.802014E-01 5.961731E-03 5.961731E+00 1.671700E+02 1.000000E-02 
5.519170E+03 1.670600E+02 5.892770E-05 2.779264E-01 5.913327E-03 5.913327E+00 1.670600E+02 1.000000E-02 
5.525592E+03 1.667900E+02 5.929834E-05 2.796745E-01 5.950521E-03 5.950521E+00 1.667900E+02 1.000000E-02 
5.532041E+03 1.667400E+02 5.905056E-05 2.785059E-01 5.925657E-03 5.925657E+00 1.667400E+02 1.000000E-02 
5.538393E+03 1.666100E+02 5.903794E-05 2.784464E-01 5.924390E-03 5.924390E+00 1.666100E+02 1.000000E-02 
5.544760E+03 1.663800E+02 5.943969E-05 2.803411E-01 5.964705E-03 5.964705E+00 1.663800E+02 1.000000E-02 
5.551131E+03 1.663500E+02 5.942054E-05 2.802508E-01 5.962784E-03 5.962784E+00 1.663500E+02 1.000000E-02 
5.557572E+03 1.660400E+02 5.905040E-05 2.785051E-01 5.925640E-03 5.925640E+00 1.660400E+02 1.000000E-02 
5.563912E+03 1.661100E+02 5.929396E-05 2.796538E-01 5.950082E-03 5.950082E+00 1.661100E+02 1.000000E-02 
5.570369E+03 1.658800E+02 5.924546E-05 2.794251E-01 5.945215E-03 5.945215E+00 1.658800E+02 1.000000E-02 
5.576400E+03 1.658300E+02 5.947870E-05 2.805251E-01 5.968620E-03 5.968620E+00 1.658300E+02 1.000000E-02 
5.582881E+03 1.656300E+02 5.925249E-05 2.794582E-01 5.945920E-03 5.945920E+00 1.656300E+02 1.000000E-02 
5.589361E+03 1.654800E+02 5.918975E-05 2.791624E-01 5.939625E-03 5.939625E+00 1.654800E+02 1.000000E-02 
